"ServerName","DateRun","Risk","Count"
"Server36","11/16/2020","total","0"
"Server37","11/16/2020","none","40"
"Server37","11/16/2020","low","3"
"Server37","11/16/2020","medium","13"
"Server37","11/16/2020","high","7"
"Server37","11/16/2020","critical","3"
"Server37","11/16/2020","total","67"
"Server38","11/16/2020","none","40"
"Server38","11/16/2020","low","3"
"Server38","11/16/2020","medium","13"
"Server38","11/16/2020","high","7"
"Server38","11/16/2020","critical","3"
"Server38","11/16/2020","total","66"
"Server39","11/16/2020","none","38"
"Server39","11/16/2020","low","3"
"Server39","11/16/2020","medium","13"
"Server39","11/16/2020","high","6"
"Server39","11/16/2020","critical","3"
"Server39","11/16/2020","total","64"
"Server40","11/16/2020","none","0"
"Server40","11/16/2020","low","0"
"Server40","11/16/2020","medium","0"
"Server40","11/16/2020","high","0"
"Server40","11/16/2020","critical","0"
"Server40","11/16/2020","total","0"
"Server41","11/16/2020","none","11"
"Server41","11/16/2020","low","1"
"Server41","11/16/2020","medium","4"
"Server41","11/16/2020","high","2"
"Server41","11/16/2020","critical","1"
"Server41","11/16/2020","total","19"
"Server42","11/16/2020","none","0"
"Server42","11/16/2020","low","0"
"Server42","11/16/2020","medium","0"
"Server42","11/16/2020","high","0"
"Server42","11/16/2020","critical","0"
"Server42","11/16/2020","total","0"
"Server43","11/16/2020","none","0"
"Server43","11/16/2020","low","0"
"Server43","11/16/2020","medium","0"
"Server43","11/16/2020","high","0"
"Server43","11/16/2020","critical","0"
"Server43","11/16/2020","total","0"
"Server44","11/16/2020","none","20"
"Server44","11/16/2020","low","2"
"Server44","11/16/2020","medium","7"
"Server44","11/16/2020","high","3"
"Server44","11/16/2020","critical","2"
"Server44","11/16/2020","total","34"
"Server45","11/16/2020","none","13"
"Server45","11/16/2020","low","1"
"Server45","11/16/2020","medium","4"
"Server45","11/16/2020","high","2"
"Server45","11/16/2020","critical","1"
"Server45","11/16/2020","total","21"
"Server46","11/16/2020","none","0"
"Server46","11/16/2020","low","0"
"Server46","11/16/2020","medium","0"
"Server46","11/16/2020","high","0"
"Server46","11/16/2020","critical","0"
"Server46","11/16/2020","total","0"
"Server47","11/16/2020","none","53"
"Server47","11/16/2020","low","4"
"Server47","11/16/2020","medium","18"
"Server47","11/16/2020","high","9"
"Server47","11/16/2020","critical","4"
"Server47","11/16/2020","total","88"
"Server48","11/16/2020","none","0"
"Server48","11/16/2020","low","0"
"Server48","11/16/2020","medium","0"
"Server48","11/16/2020","high","0"
"Server48","11/16/2020","critical","0"
"Server48","11/16/2020","total","0"
"Server49","11/16/2020","none","29"
"Server49","11/16/2020","low","2"
"Server49","11/16/2020","medium","10"
"Server49","11/16/2020","high","5"
"Server49","11/16/2020","critical","2"
"Server49","11/16/2020","total","48"
"Server0","11/17/2020","none","6"
"Server0","11/17/2020","low","0"
"Server0","11/17/2020","medium","2"
"Server0","11/17/2020","high","1"
"Server0","11/17/2020","critical","0"
"Server0","11/17/2020","total","10"
"Server1","11/17/2020","none","61"
"Server1","11/17/2020","low","5"
"Server1","11/17/2020","medium","20"
"Server1","11/17/2020","high","10"
"Server1","11/17/2020","critical","5"
"Server1","11/17/2020","total","102"
"Server2","11/17/2020","none","76"
"Server2","11/17/2020","low","6"
"Server2","11/17/2020","medium","25"
"Server2","11/17/2020","high","13"
"Server2","11/17/2020","critical","6"
"Server2","11/17/2020","total","127"
"Server3","11/17/2020","none","0"
"Server3","11/17/2020","low","0"
"Server3","11/17/2020","medium","0"
"Server3","11/17/2020","high","0"
"Server3","11/17/2020","critical","0"
"Server3","11/17/2020","total","0"
"Server4","11/17/2020","none","0"
"Server4","11/17/2020","low","0"
"Server4","11/17/2020","medium","0"
"Server4","11/17/2020","high","0"
"Server4","11/17/2020","critical","0"
"Server4","11/17/2020","total","0"
"Server5","11/17/2020","none","20"
"Server5","11/17/2020","low","2"
"Server5","11/17/2020","medium","7"
"Server5","11/17/2020","high","3"
"Server5","11/17/2020","critical","2"
"Server5","11/17/2020","total","34"
"Server6","11/17/2020","none","37"
"Server6","11/17/2020","low","3"
"Server6","11/17/2020","medium","12"
"Server6","11/17/2020","high","6"
"Server6","11/17/2020","critical","3"
"Server6","11/17/2020","total","62"
"Server7","11/17/2020","none","64"
"Server7","11/17/2020","low","5"
"Server7","11/17/2020","medium","21"
"Server7","11/17/2020","high","11"
"Server7","11/17/2020","critical","5"
"Server7","11/17/2020","total","107"
"Server8","11/17/2020","none","0"
"Server8","11/17/2020","low","0"
"Server8","11/17/2020","medium","0"
"Server8","11/17/2020","high","0"
"Server8","11/17/2020","critical","0"
"Server8","11/17/2020","total","0"
"Server9","11/17/2020","none","58"
"Server9","11/17/2020","low","5"
"Server9","11/17/2020","medium","19"
"Server9","11/17/2020","high","10"
"Server9","11/17/2020","critical","5"
"Server9","11/17/2020","total","97"
"Server10","11/17/2020","none","24"
"Server10","11/17/2020","low","2"
"Server10","11/17/2020","medium","8"
"Server10","11/17/2020","high","4"
"Server10","11/17/2020","critical","2"
"Server10","11/17/2020","total","40"
"Server11","11/17/2020","none","0"
"Server11","11/17/2020","low","0"
"Server11","11/17/2020","medium","0"
"Server11","11/17/2020","high","0"
"Server11","11/17/2020","critical","0"
"Server11","11/17/2020","total","0"
"Server12","11/17/2020","none","0"
"Server12","11/17/2020","low","0"
"Server12","11/17/2020","medium","0"
"Server12","11/17/2020","high","0"
"Server12","11/17/2020","critical","0"
"Server12","11/17/2020","total","0"
"Server13","11/17/2020","none","16"
"Server13","11/17/2020","low","1"
"Server13","11/17/2020","medium","5"
"Server13","11/17/2020","high","3"
"Server13","11/17/2020","critical","1"
"Server13","11/17/2020","total","26"
"Server14","11/17/2020","none","0"
"Server14","11/17/2020","low","0"
"Server14","11/17/2020","medium","0"
"Server14","11/17/2020","high","0"
"Server14","11/17/2020","critical","0"
"Server14","11/17/2020","total","0"
"Server15","11/17/2020","none","75"
"Server15","11/17/2020","low","6"
"Server15","11/17/2020","medium","25"
"Server15","11/17/2020","high","12"
"Server15","11/17/2020","critical","6"
"Server15","11/17/2020","total","125"
"Server16","11/17/2020","none","28"
"Server16","11/17/2020","low","2"
"Server16","11/17/2020","medium","9"
"Server16","11/17/2020","high","5"
"Server16","11/17/2020","critical","2"
"Server16","11/17/2020","total","46"
"Server17","11/17/2020","none","22"
"Server17","11/17/2020","low","2"
"Server17","11/17/2020","medium","7"
"Server17","11/17/2020","high","4"
"Server17","11/17/2020","critical","2"
"Server17","11/17/2020","total","36"
"Server18","11/17/2020","none","0"
"Server18","11/17/2020","low","0"
"Server18","11/17/2020","medium","0"
"Server18","11/17/2020","high","0"
"Server18","11/17/2020","critical","0"
"Server18","11/17/2020","total","0"
"Server19","11/17/2020","none","12"
"Server19","11/17/2020","low","1"
"Server19","11/17/2020","medium","4"
"Server19","11/17/2020","high","2"
"Server19","11/17/2020","critical","1"
"Server19","11/17/2020","total","20"
"Server20","11/17/2020","none","0"
"Server20","11/17/2020","low","0"
"Server20","11/17/2020","medium","0"
"Server20","11/17/2020","high","0"
"Server20","11/17/2020","critical","0"
"Server20","11/17/2020","total","0"
"Server21","11/17/2020","none","17"
"Server21","11/17/2020","low","1"
"Server21","11/17/2020","medium","6"
"Server21","11/17/2020","high","3"
"Server21","11/17/2020","critical","1"
"Server21","11/17/2020","total","29"
"Server22","11/17/2020","none","0"
"Server22","11/17/2020","low","0"
"Server22","11/17/2020","medium","0"
"Server22","11/17/2020","high","0"
"Server22","11/17/2020","critical","0"
"Server22","11/17/2020","total","0"
"Server23","11/17/2020","none","43"
"Server23","11/17/2020","low","4"
"Server23","11/17/2020","medium","14"
"Server23","11/17/2020","high","7"
"Server23","11/17/2020","critical","4"
"Server23","11/17/2020","total","72"
"Server24","11/17/2020","none","32"
"Server24","11/17/2020","low","3"
"Server24","11/17/2020","medium","11"
"Server24","11/17/2020","high","5"
"Server24","11/17/2020","critical","3"
"Server24","11/17/2020","total","54"
"Server25","11/17/2020","none","68"
"Server25","11/17/2020","low","6"
"Server25","11/17/2020","medium","23"
"Server25","11/17/2020","high","11"
"Server25","11/17/2020","critical","6"
"Server25","11/17/2020","total","113"
"Server26","11/17/2020","none","0"
"Server26","11/17/2020","low","0"
"Server26","11/17/2020","medium","0"
"Server26","11/17/2020","high","0"
"Server26","11/17/2020","critical","0"
"Server26","11/17/2020","total","0"
"Server27","11/17/2020","none","37"
"Server27","11/17/2020","low","3"
"Server27","11/17/2020","medium","12"
"Server27","11/17/2020","high","6"
"Server27","11/17/2020","critical","3"
"Server27","11/17/2020","total","61"
"Server28","11/17/2020","none","8"
"Server28","11/17/2020","low","1"
"Server28","11/17/2020","medium","3"
"Server28","11/17/2020","high","1"
"Server28","11/17/2020","critical","1"
"Server28","11/17/2020","total","13"
"Server29","11/17/2020","none","0"
"Server29","11/17/2020","low","0"
"Server29","11/17/2020","medium","0"
"Server29","11/17/2020","high","0"
"Server29","11/17/2020","critical","0"
"Server29","11/17/2020","total","0"
"Server30","11/17/2020","none","0"
"Server30","11/17/2020","low","0"
"Server30","11/17/2020","medium","0"
"Server30","11/17/2020","high","0"
"Server30","11/17/2020","critical","0"
"Server30","11/17/2020","total","0"
"Server31","11/17/2020","none","70"
"Server31","11/17/2020","low","6"
"Server31","11/17/2020","medium","23"
"Server31","11/17/2020","high","12"
"Server31","11/17/2020","critical","6"
"Server31","11/17/2020","total","116"
"Server32","11/17/2020","none","44"
"Server32","11/17/2020","low","4"
"Server32","11/17/2020","medium","15"
"Server32","11/17/2020","high","7"
"Server32","11/17/2020","critical","4"
"Server32","11/17/2020","total","73"
"Server33","11/17/2020","none","0"
"Server33","11/17/2020","low","0"
"Server33","11/17/2020","medium","0"
"Server33","11/17/2020","high","0"
"Server33","11/17/2020","critical","0"
"Server33","11/17/2020","total","0"
"Server34","11/17/2020","none","8"
"Server34","11/17/2020","low","1"
"Server34","11/17/2020","medium","3"
"Server34","11/17/2020","high","1"
"Server34","11/17/2020","critical","1"
"Server34","11/17/2020","total","14"
"Server35","11/17/2020","none","0"
"Server35","11/17/2020","low","0"
"Server35","11/17/2020","medium","0"
"Server35","11/17/2020","high","0"
"Server35","11/17/2020","critical","0"
"Server35","11/17/2020","total","0"
"Server36","11/17/2020","none","0"
"Server36","11/17/2020","low","0"
"Server36","11/17/2020","medium","0"
"Server36","11/17/2020","high","0"
"Server36","11/17/2020","critical","0"
"Server36","11/17/2020","total","0"
"Server37","11/17/2020","none","33"
"Server37","11/17/2020","low","3"
"Server37","11/17/2020","medium","11"
"Server37","11/17/2020","high","6"
"Server37","11/17/2020","critical","3"
"Server37","11/17/2020","total","55"
"Server38","11/17/2020","none","40"
"Server38","11/17/2020","low","3"
"Server38","11/17/2020","medium","13"
"Server38","11/17/2020","high","7"
"Server38","11/17/2020","critical","3"
"Server38","11/17/2020","total","66"
"Server39","11/17/2020","none","28"
"Server39","11/17/2020","low","2"
"Server39","11/17/2020","medium","9"
"Server39","11/17/2020","high","5"
"Server39","11/17/2020","critical","2"
"Server39","11/17/2020","total","47"
"Server40","11/17/2020","none","0"
"Server40","11/17/2020","low","0"
"Server40","11/17/2020","medium","0"
"Server40","11/17/2020","high","0"
"Server40","11/17/2020","critical","0"
"Server40","11/17/2020","total","0"
"Server41","11/17/2020","none","11"
"Server41","11/17/2020","low","1"
"Server41","11/17/2020","medium","4"
"Server41","11/17/2020","high","2"
"Server41","11/17/2020","critical","1"
"Server41","11/17/2020","total","19"
"Server42","11/17/2020","none","0"
"Server42","11/17/2020","low","0"
"Server42","11/17/2020","medium","0"
"Server42","11/17/2020","high","0"
"Server42","11/17/2020","critical","0"
"Server42","11/17/2020","total","0"
"Server43","11/17/2020","none","0"
"Server43","11/17/2020","low","0"
"Server43","11/17/2020","medium","0"
"Server43","11/17/2020","high","0"
"Server43","11/17/2020","critical","0"
"Server43","11/17/2020","total","0"
"Server44","11/17/2020","none","20"
"Server44","11/17/2020","low","2"
"Server44","11/17/2020","medium","7"
"Server44","11/17/2020","high","3"
"Server44","11/17/2020","critical","2"
"Server44","11/17/2020","total","34"
"Server45","11/17/2020","none","13"
"Server45","11/17/2020","low","1"
"Server45","11/17/2020","medium","4"
"Server45","11/17/2020","high","2"
"Server45","11/17/2020","critical","1"
"Server45","11/17/2020","total","21"
"Server46","11/17/2020","none","0"
"Server46","11/17/2020","low","0"
"Server46","11/17/2020","medium","0"
"Server46","11/17/2020","high","0"
"Server46","11/17/2020","critical","0"
"Server46","11/17/2020","total","0"
"Server47","11/17/2020","none","53"
"Server47","11/17/2020","low","4"
"Server47","11/17/2020","medium","18"
"Server47","11/17/2020","high","9"
"Server47","11/17/2020","critical","4"
"Server47","11/17/2020","total","88"
"Server48","11/17/2020","none","0"
"Server48","11/17/2020","low","0"
"Server48","11/17/2020","medium","0"
"Server48","11/17/2020","high","0"
"Server48","11/17/2020","critical","0"
"Server48","11/17/2020","total","0"
"Server49","11/17/2020","none","17"
"Server49","11/17/2020","low","1"
"Server49","11/17/2020","medium","6"
"Server49","11/17/2020","high","3"
"Server49","11/17/2020","critical","1"
"Server49","11/17/2020","total","29"
"Server0","11/18/2020","none","16"
"Server0","11/18/2020","low","1"
"Server0","11/18/2020","medium","5"
"Server0","11/18/2020","high","3"
"Server0","11/18/2020","critical","1"
"Server0","11/18/2020","total","26"
"Server1","11/18/2020","none","83"
"Server1","11/18/2020","low","7"
"Server1","11/18/2020","medium","28"
"Server1","11/18/2020","high","14"
"Server1","11/18/2020","critical","7"
"Server1","11/18/2020","total","139"
"Server2","11/18/2020","none","70"
"Server2","11/18/2020","low","6"
"Server2","11/18/2020","medium","23"
"Server2","11/18/2020","high","12"
"Server2","11/18/2020","critical","6"
"Server2","11/18/2020","total","116"
"Server3","11/18/2020","none","0"
"Server3","11/18/2020","low","0"
"Server3","11/18/2020","medium","0"
"Server3","11/18/2020","high","0"
"Server3","11/18/2020","critical","0"
"Server3","11/18/2020","total","0"
"Server4","11/18/2020","none","0"
"Server4","11/18/2020","low","0"
"Server4","11/18/2020","medium","0"
"Server4","11/18/2020","high","0"
"Server4","11/18/2020","critical","0"
"Server4","11/18/2020","total","0"
"Server5","11/18/2020","none","20"
"Server5","11/18/2020","low","2"
"Server5","11/18/2020","medium","7"
"Server5","11/18/2020","high","3"
"Server5","11/18/2020","critical","2"
"Server5","11/18/2020","total","34"
"Server6","11/18/2020","none","53"
"Server6","11/18/2020","low","4"
"Server6","11/18/2020","medium","18"
"Server6","11/18/2020","high","9"
"Server6","11/18/2020","critical","4"
"Server6","11/18/2020","total","89"
"Server7","11/18/2020","none","64"
"Server7","11/18/2020","low","5"
"Server7","11/18/2020","medium","21"
"Server7","11/18/2020","high","11"
"Server7","11/18/2020","critical","5"
"Server7","11/18/2020","total","106"
"Server8","11/18/2020","none","0"
"Server8","11/18/2020","low","0"
"Server8","11/18/2020","medium","0"
"Server8","11/18/2020","high","0"
"Server8","11/18/2020","critical","0"
"Server8","11/18/2020","total","0"
"Server9","11/18/2020","none","58"
"Server9","11/18/2020","low","5"
"Server9","11/18/2020","medium","19"
"Server9","11/18/2020","high","10"
"Server9","11/18/2020","critical","5"
"Server9","11/18/2020","total","96"
"Server10","11/18/2020","none","24"
"Server10","11/18/2020","low","2"
"Server10","11/18/2020","medium","8"
